SaleID,price
0,40204.57178261778
1,245.50956471185305
2,6860.7712686308705
3,11847.279040729132
4,561.9985837059623
5,1811.0220620937148
6,4718.167595726392
7,9421.917490375034
8,4392.159558061138
9,2147.737054821394
10,3337.946776244683
11,6054.685301166837
12,2637.244095469654
13,12347.391272680654
14,12125.439168627121
15,376.7424020434054
16,696.2858610241209
17,5891.208793741864
18,9436.97212137668
19,1417.1315473363838
20,4499.088031425811
21,13385.46162699226
22,1390.3369459696437
23,14925.006732885515
24,1404.8281613894671
25,5998.979492398331
26,1607.0896567235081
27,3824.8221960331402
28,21571.569539905708
29,16825.812185878232
30,1568.5450847791756
31,359.3739256628903
32,4017.9253955898794
33,2685.3738438354503
34,3412.7873826232353
35,7016.30282979362
36,1180.6599174389037
37,4078.278636246817
38,25173.765129096133
39,1680.9201163044927
40,13388.266406672483
41,3924.1594044872736
42,17054.149347057708
43,25724.292883074108
44,8113.642183995854
45,2051.2447836588603
46,3023.6977870492465
47,49944.81001043993
48,1142.9577295233476
49,33830.13277883206
50,5026.144705917837
51,10404.672896530567
52,1294.0062818008214
53,637.9271458617844
54,14547.892402202953
55,3862.9454627313635
56,721.1342889029327
57,2594.6079920687293
58,1092.467517664613
59,2407.409552688109
60,8843.436198263238
61,3182.0192627095585
62,1445.7978156647114
63,11714.844490917258
64,20703.333021004706
65,9650.870940585093
66,12772.863561356098
67,3241.297847213652
68,1357.192297759106
69,3089.509498277542
70,1482.9583474847511
71,574.8690076616879
72,1306.0865512966727
73,21882.348958128885
74,315.1692901507495
75,930.4314074972133
76,3064.65880149133
77,8203.042180747174
78,2460.7748018243674
79,4782.287219447127
80,2537.9687237533735
81,8764.432260233614
82,15118.892405524835
83,562.77345497462
84,3991.832229641066
85,3319.468116424523
86,38070.65040795595
87,384.4851622977355
88,2997.0017635510135
89,3292.4622631126695
90,1069.3965693936964
91,7148.20001410515
92,6892.065101837379
93,700.7763707511201
94,11391.029652495543
95,252.43097205614015
96,13313.333132950764
97,8198.115461859974
98,482.6083860985932
99,404.3924288044208
100,529.521216653528
101,4312.470612554893
102,1519.9452734871145
103,2936.1013026554288
104,4267.732454196843
105,962.4307521843323
106,2161.574079350391
107,588.6838681103977
108,7485.066961053461
109,2086.507753067801
110,3566.7997180989305
111,11616.056635551948
112,10892.024278008697
113,1743.368268644576
114,1173.3421709145205
115,2249.477970377572
116,7048.546656603742
117,2874.39713829681
118,20762.349923492042
119,10169.666094437409
120,15887.985959828358
121,1506.3046156238909
122,7304.58456009552
123,185.01370928248252
124,13676.241311934802
125,3940.728958034716
126,2118.200894494876
127,14416.648059164121
128,38294.72150265961
129,2937.668542042221
130,3229.222859213921
131,876.446865826313
132,4167.802820851159
133,6530.023486376127
134,15143.701574052922
135,1161.9297362566695
136,1428.9558427363477
137,2695.699520281058
138,6806.81180642465
139,1056.5627584461631
140,1528.3175885022063
141,2256.7430680422067
142,9724.78963542372
143,5868.101279159663
144,1075.7655271375008
145,1811.228504132001
146,6973.758131985189
147,1341.2443530748767
148,2345.039125604092
149,822.5968835946621
150,3767.7997802894743
151,7653.77445703416
152,519.4309390852345
153,637.2586788608031
154,19398.76072839398
155,2946.5953886096977
156,477.91940238286014
157,5464.036195189082
158,1118.882824791854
159,8144.216188796434
160,43504.45076625805
161,894.2423695042578
162,761.9589296602371
163,727.9060522481939
164,4987.908622290179
165,3605.7296349701173
166,6481.687705291068
167,2616.093521968142
168,4215.045091029406
169,2129.1231381319385
170,3140.7762511593355
171,3820.1775507572356
172,1539.84089243784
173,5984.767674302997
174,2356.5002032086586
175,509.5749430002179
176,22425.46592052289
177,271.7167199282969
178,2172.2562067509334
179,3114.4413823806335
180,1387.317926054074
181,1294.2249484246083
182,6715.745725457769
183,966.2257779950625
184,595.9519633594488
185,8974.45171422071
186,2677.0935461099766
187,16415.921906112853
188,2679.1114768998823
189,5260.66117225626
190,5252.514317181359
191,259.08379639258425
192,1793.7302404903514
193,3738.241722951939
194,15896.763590183
195,799.1289311677197
196,18372.378974383108
197,3228.75482717984
198,4250.706892635243
199,2084.7220955253324
200,2288.158090491878
201,9976.652448300323
202,2378.5911696758776
203,509.9602572684323
204,3831.6042764344184
205,1048.0369157671657
206,13084.73028889026
207,1996.8552639261384
208,1205.0484326014318
209,2254.03815491215
210,6278.679189787082
211,11540.72005746326
212,10463.362626904696
213,1046.804783252767
214,4541.683633722539
215,260.28989302440533
216,27418.207699679217
217,2744.465072372858
218,10983.283346516975
219,11010.046014045065
220,2177.1702244042654
221,9645.778148554084
222,1007.4496965514235
223,4729.207001144183
224,603.6409325316502
225,848.6946324422189
226,4804.417853897191
227,713.7639430170974
228,977.8732810516641
229,658.8774796231716
230,5317.509106261239
231,754.8697720752563
232,9076.115410023114
233,1907.290925580945
234,800.5038633173127
235,2669.672870158514
236,693.7050182638965
237,1445.544719118056
238,753.5207776717373
239,1274.4246135203896
240,7911.233320331463
241,1950.1048919546097
242,8176.520208888121
243,3946.6959623399016
244,327.78121575091006
245,2260.391438073846
246,2135.7596253963793
247,2783.8042957364505
248,1797.2946723511536
249,3290.6659436146256
250,781.1080131240491
251,770.6909491038933
252,17528.610501285435
253,2215.752720303559
254,4213.0091758256785
255,10715.647458601452
256,365.4904862534429
257,6802.41441940155
258,8831.223189325618
259,1836.383386602467
260,9970.214263972803
261,2427.1270359740115
262,738.358368644969
263,4791.097545678556
264,871.8578359637402
265,1659.1683234779923
266,503.0305004226959
267,5348.767746457158
268,1368.2116291429452
269,12410.212500428528
270,892.9703883321721
271,3824.2805635265413
272,27267.233616676425
273,24345.601198338994
274,631.9115411725294
275,208.74792880581987
276,2481.9096686426037
277,11503.230699250793
278,46566.40353566587
279,7967.990471027202
280,3313.3759791516704
281,879.789319776267
282,814.9213879143085
283,23200.485125148658
284,3714.1466962028135
